generation,genome_idx,fitness,n_hidden,gene_in,gene_out,weight,enabled,innov
41,25,2465.3833333333337,3,0,13,-1.737161,1,3
41,25,2465.3833333333337,3,1,11,1.630989,1,4
41,25,2465.3833333333337,3,1,12,-1.079683,1,5
41,25,2465.3833333333337,3,1,13,-1.910394,1,6
41,25,2465.3833333333337,3,2,11,0.273753,1,7
41,25,2465.3833333333337,3,2,12,-0.325747,1,8
41,25,2465.3833333333337,3,2,13,0.706722,1,9
41,25,2465.3833333333337,3,3,11,2.108314,1,10
41,25,2465.3833333333337,3,3,12,0.060993,1,11
41,25,2465.3833333333337,3,3,13,-0.377334,1,12
41,25,2465.3833333333337,3,4,11,0.398505,1,13
41,25,2465.3833333333337,3,4,12,-1.333176,1,14
41,25,2465.3833333333337,3,4,13,2.636265,1,15
41,25,2465.3833333333337,3,5,11,-0.760919,1,16
41,25,2465.3833333333337,3,5,12,1.000288,1,17
41,25,2465.3833333333337,3,5,13,1.604464,1,18
41,25,2465.3833333333337,3,6,11,-0.823514,1,19
41,25,2465.3833333333337,3,6,12,-1.011537,1,20
41,25,2465.3833333333337,3,6,13,0.507239,1,21
41,25,2465.3833333333337,3,7,11,1.465563,1,22
41,25,2465.3833333333337,3,7,12,1.510965,1,23
41,25,2465.3833333333337,3,7,13,-2.435669,1,24
41,25,2465.3833333333337,3,8,11,-1.710021,1,25
41,25,2465.3833333333337,3,8,12,-0.308460,1,26
41,25,2465.3833333333337,3,8,13,2.050095,1,27
41,25,2465.3833333333337,3,9,11,1.170031,1,28
41,25,2465.3833333333337,3,9,12,0.328380,1,29
41,25,2465.3833333333337,3,9,13,0.308864,1,30
41,25,2465.3833333333337,3,10,11,-2.152366,1,31
41,25,2465.3833333333337,3,10,12,-0.342520,1,32
41,25,2465.3833333333337,3,10,13,-0.875407,0,33
41,25,2465.3833333333337,3,0,14,-1.329350,0,147
41,25,2465.3833333333337,3,14,11,0.276901,1,148
41,25,2465.3833333333337,3,0,15,0.665050,1,36
41,25,2465.3833333333337,3,15,14,0.602887,1,37
41,25,2465.3833333333337,3,10,16,0.822116,1,63
41,25,2465.3833333333337,3,16,13,0.863179,1,64
41,25,2465.3833333333337,3,5,16,-0.883718,1,68
41,26,2464.9500000000003,3,0,11,-1.318855,0,1
41,26,2464.9500000000003,3,0,12,0.211406,1,2
41,26,2464.9500000000003,3,0,13,-1.039200,1,3
41,26,2464.9500000000003,3,1,11,1.544229,1,4
41,26,2464.9500000000003,3,1,12,-2.379825,1,5
41,26,2464.9500000000003,3,1,13,-0.541410,1,6
41,26,2464.9500000000003,3,2,11,0.156260,1,7
41,26,2464.9500000000003,3,2,12,-0.380629,1,8
41,26,2464.9500000000003,3,2,13,0.911667,1,9
41,26,2464.9500000000003,3,3,11,2.556170,1,10
41,26,2464.9500000000003,3,3,12,-0.434560,1,11
41,26,2464.9500000000003,3,3,13,-0.308324,1,12
41,26,2464.9500000000003,3,4,11,-0.716533,1,13
41,26,2464.9500000000003,3,4,12,-1.761396,1,14
41,26,2464.9500000000003,3,4,13,2.377547,1,15
41,26,2464.9500000000003,3,5,11,-0.766605,1,16
41,26,2464.9500000000003,3,5,12,0.280951,1,17
41,26,2464.9500000000003,3,5,13,1.657680,1,18
41,26,2464.9500000000003,3,6,11,-0.250790,1,19
41,26,2464.9500000000003,3,6,12,-0.697583,1,20
41,26,2464.9500000000003,3,6,13,-0.780245,1,21
41,26,2464.9500000000003,3,7,11,-0.791772,1,22
41,26,2464.9500000000003,3,7,12,0.473844,1,23
41,26,2464.9500000000003,3,7,13,-1.368149,1,24
41,26,2464.9500000000003,3,8,11,0.302789,1,25
41,26,2464.9500000000003,3,8,12,-0.252805,1,26
41,26,2464.9500000000003,3,8,13,2.342778,1,27
41,26,2464.9500000000003,3,9,11,0.415604,1,28
41,26,2464.9500000000003,3,9,12,0.810835,1,29
41,26,2464.9500000000003,3,9,13,-0.572249,1,30
41,26,2464.9500000000003,3,10,11,1.581884,1,31
41,26,2464.9500000000003,3,10,12,-0.727773,1,32
41,26,2464.9500000000003,3,10,13,-0.057149,0,33
41,26,2464.9500000000003,3,0,14,-1.210288,0,147
41,26,2464.9500000000003,3,14,11,-0.032092,1,148
41,26,2464.9500000000003,3,0,15,0.156017,1,36
41,26,2464.9500000000003,3,15,14,1.355533,1,37
41,26,2464.9500000000003,3,10,16,1.743752,1,63
41,26,2464.9500000000003,3,16,13,-0.170554,1,64
41,27,2465.2833333333333,3,0,11,-1.113870,0,1
41,27,2465.2833333333333,3,0,12,-0.071790,1,2
41,27,2465.2833333333333,3,0,13,-0.048905,1,3
41,27,2465.2833333333333,3,1,11,1.209168,1,4
41,27,2465.2833333333333,3,1,12,-1.865015,1,5
41,27,2465.2833333333333,3,1,13,-0.018526,1,6
41,27,2465.2833333333333,3,2,11,0.299253,1,7
41,27,2465.2833333333333,3,2,12,0.786572,1,8
41,27,2465.2833333333333,3,2,13,0.401809,1,9
41,27,2465.2833333333333,3,3,11,1.927399,1,10
41,27,2465.2833333333333,3,3,12,-1.859329,1,11
41,27,2465.2833333333333,3,3,13,-0.099666,1,12
41,27,2465.2833333333333,3,4,11,-0.643883,1,13
41,27,2465.2833333333333,3,4,12,-1.572975,1,14
41,27,2465.2833333333333,3,4,13,2.913063,1,15
41,27,2465.2833333333333,3,5,11,-0.223194,1,16
41,27,2465.2833333333333,3,5,12,0.633589,1,17
41,27,2465.2833333333333,3,5,13,2.066529,1,18
41,27,2465.2833333333333,3,6,11,-0.468169,1,19
41,27,2465.2833333333333,3,6,12,-0.513809,1,20
41,27,2465.2833333333333,3,6,13,-0.638241,1,21
41,27,2465.2833333333333,3,7,11,1.529572,1,22
41,27,2465.2833333333333,3,7,12,-0.171796,1,23
41,27,2465.2833333333333,3,7,13,-1.570767,1,24
41,27,2465.2833333333333,3,8,11,-1.790847,1,25
41,27,2465.2833333333333,3,8,12,0.113859,1,26
41,27,2465.2833333333333,3,8,13,2.364167,1,27
41,27,2465.2833333333333,3,9,11,-0.161663,1,28
41,27,2465.2833333333333,3,9,12,-0.084431,1,29
41,27,2465.2833333333333,3,9,13,-0.458488,1,30
41,27,2465.2833333333333,3,10,11,-1.984015,1,31
41,27,2465.2833333333333,3,10,12,-0.322122,1,32
41,27,2465.2833333333333,3,10,13,-0.601495,0,33
41,27,2465.2833333333333,3,0,14,-1.293075,0,147
41,27,2465.2833333333333,3,14,11,-0.986676,1,148
41,27,2465.2833333333333,3,0,15,0.999776,1,36
41,27,2465.2833333333333,3,15,14,0.700511,1,37
41,27,2465.2833333333333,3,10,16,0.604231,1,63
41,27,2465.2833333333333,3,16,13,0.563475,1,64
41,28,2465.3833333333337,3,0,11,-0.859609,0,1
41,28,2465.3833333333337,3,0,12,-1.910212,1,2
41,28,2465.3833333333337,3,0,13,0.143547,1,3
41,28,2465.3833333333337,3,1,11,1.650040,1,4
41,28,2465.3833333333337,3,1,12,-0.692786,1,5
41,28,2465.3833333333337,3,1,13,-0.575705,1,6
41,28,2465.3833333333337,3,2,11,0.358406,1,7
41,28,2465.3833333333337,3,2,12,0.558918,1,8
41,28,2465.3833333333337,3,2,13,0.489544,1,9
41,28,2465.3833333333337,3,3,11,2.405860,1,10
41,28,2465.3833333333337,3,3,12,-0.198131,1,11
41,28,2465.3833333333337,3,3,13,-0.338836,1,12
41,28,2465.3833333333337,3,4,11,-0.436958,1,13
41,28,2465.3833333333337,3,4,12,-1.700446,1,14
41,28,2465.3833333333337,3,4,13,2.680486,1,15
41,28,2465.3833333333337,3,5,11,-0.348335,1,16
41,28,2465.3833333333337,3,5,12,0.770174,1,17
41,28,2465.3833333333337,3,5,13,2.405397,1,18
41,28,2465.3833333333337,3,6,11,-0.449866,1,19
41,28,2465.3833333333337,3,6,12,-0.845930,1,20
41,28,2465.3833333333337,3,6,13,0.233822,1,21
41,28,2465.3833333333337,3,7,11,1.471233,1,22
41,28,2465.3833333333337,3,7,12,-0.380660,1,23
41,28,2465.3833333333337,3,7,13,-1.152330,1,24
41,28,2465.3833333333337,3,8,11,-1.627882,1,25
41,28,2465.3833333333337,3,8,12,-0.075676,1,26
41,28,2465.3833333333337,3,8,13,2.349092,1,27
41,28,2465.3833333333337,3,9,11,1.012558,1,28
41,28,2465.3833333333337,3,9,12,0.247101,1,29
41,28,2465.3833333333337,3,9,13,0.414359,1,30
41,28,2465.3833333333337,3,10,11,-1.534998,1,31
41,28,2465.3833333333337,3,10,12,-0.233025,1,32
41,28,2465.3833333333337,3,10,13,-0.772655,0,33
41,28,2465.3833333333337,3,0,14,-1.481419,0,147
41,28,2465.3833333333337,3,14,11,-0.072864,1,148
41,28,2465.3833333333337,3,0,15,0.606225,1,36
41,28,2465.3833333333337,3,15,14,0.901941,1,37
41,28,2465.3833333333337,3,10,16,0.500805,1,63
41,28,2465.3833333333337,3,16,13,0.375329,1,64
41,29,2465.3833333333337,3,0,11,-0.859609,0,1
41,29,2465.3833333333337,3,0,12,0.165974,1,2
41,29,2465.3833333333337,3,0,13,-1.518371,1,3
41,29,2465.3833333333337,3,1,11,1.673354,1,4
41,29,2465.3833333333337,3,1,12,-2.291914,1,5
41,29,2465.3833333333337,3,1,13,-0.575705,1,6
41,29,2465.3833333333337,3,2,11,0.457600,1,7
41,29,2465.3833333333337,3,2,12,-0.141379,1,8
41,29,2465.3833333333337,3,2,13,0.489544,1,9
41,29,2465.3833333333337,3,3,11,2.405860,1,10
41,29,2465.3833333333337,3,3,12,-0.198131,1,11
41,29,2465.3833333333337,3,3,13,-0.366905,1,12
41,29,2465.3833333333337,3,4,11,-0.455995,1,13
41,29,2465.3833333333337,3,4,12,-1.951859,1,14
41,29,2465.3833333333337,3,4,13,2.680486,1,15
41,29,2465.3833333333337,3,5,11,0.735401,1,16
41,29,2465.3833333333337,3,5,12,0.491194,1,17
41,29,2465.3833333333337,3,5,13,1.621386,1,18
41,29,2465.3833333333337,3,6,11,-0.437033,1,19
41,29,2465.3833333333337,3,6,12,-0.845930,1,20
41,29,2465.3833333333337,3,6,13,1.223749,1,21
41,29,2465.3833333333337,3,7,11,1.471233,1,22
41,29,2465.3833333333337,3,7,12,-0.380660,1,23
41,29,2465.3833333333337,3,7,13,-1.152330,1,24
41,29,2465.3833333333337,3,8,11,0.354198,1,25
41,29,2465.3833333333337,3,8,12,-0.257422,1,26
41,29,2465.3833333333337,3,8,13,2.349092,1,27
41,29,2465.3833333333337,3,9,11,0.528266,1,28
41,29,2465.3833333333337,3,9,12,0.494998,1,29
41,29,2465.3833333333337,3,9,13,-0.313121,1,30
41,29,2465.3833333333337,3,10,11,-1.694124,1,31
41,29,2465.3833333333337,3,10,12,-0.078513,1,32
41,29,2465.3833333333337,3,10,13,-0.243533,0,33
41,29,2465.3833333333337,3,0,14,-1.535856,0,147
41,29,2465.3833333333337,3,14,11,-0.072864,1,148
41,29,2465.3833333333337,3,0,15,0.606225,1,36
41,29,2465.3833333333337,3,15,14,1.185878,1,37
41,29,2465.3833333333337,3,10,16,1.449078,1,63
41,29,2465.3833333333337,3,16,13,-0.741131,1,64
41,29,2465.3833333333337,3,10,15,-0.595264,1,69
